subjects	S	picture	R	rt
4	negative	outgroup	negative	0.553706609561495
4	positive	outgroup	positive	0.60910489000397
4	positive	ingroup	positive	0.530592668892259
4	positive	outgroup	negative	0.263757193487315
4	positive	outgroup	positive	0.46211904247402
4	negative	outgroup	negative	0.602689479808503
4	negative	ingroup	negative	0.531105867914589
4	positive	outgroup	negative	0.25897992324265
4	positive	outgroup	negative	0.300259284435825
4	positive	ingroup	positive	0.317738114417606
4	positive	ingroup	positive	0.423950447643001
4	positive	ingroup	positive	0.372505947522675
4	negative	ingroup	negative	0.358072118625791
4	positive	outgroup	negative	0.390877838320685
4	positive	outgroup	negative	0.302124744414495
4	negative	outgroup	negative	0.334304035393939
4	positive	outgroup	negative	0.262830126049446
4	negative	outgroup	negative	0.575268386353963
4	positive	outgroup	positive	0.453460463230438
4	negative	ingroup	negative	0.700714242509943
4	negative	ingroup	negative	0.438212967513006
4	negative	outgroup	negative	0.689003574398949
4	negative	ingroup	positive	0.248071150217093
4	negative	ingroup	positive	0.322187802335406
4	positive	ingroup	positive	0.288770019123508
4	negative	ingroup	positive	0.345036909502073
4	positive	ingroup	positive	0.274086543201087
4	positive	ingroup	positive	0.253130050668501
4	positive	ingroup	positive	0.352785138244861
4	negative	ingroup	positive	0.314489084950733
4	negative	ingroup	positive	0.370729292608181
4	negative	ingroup	negative	0.451233445113082
4	negative	ingroup	negative	0.559635185186413
4	positive	ingroup	positive	0.257446163217203
4	negative	ingroup	negative	0.874410138353718
4	negative	ingroup	positive	0.721260775406683
4	positive	ingroup	positive	0.282711361886518
4	positive	ingroup	positive	0.335209584113553
4	positive	outgroup	negative	0.261250935018946
4	negative	ingroup	negative	0.397642291740812
4	negative	ingroup	positive	0.236430091823705
4	negative	outgroup	negative	0.454844481617776
4	positive	ingroup	positive	0.8263494880703
4	negative	ingroup	positive	0.273467290701812
4	negative	ingroup	negative	0.487435724848849
4	positive	ingroup	positive	0.245180913962171
4	positive	outgroup	positive	0.42231697047659
4	negative	outgroup	negative	0.268925066357763
4	positive	outgroup	positive	0.60910690260639
4	negative	outgroup	positive	0.336768484962418
4	positive	outgroup	negative	0.269535207266308
4	negative	ingroup	negative	0.931258282488851
4	negative	outgroup	negative	0.254115891494368
4	positive	ingroup	positive	0.342676831768559
4	negative	outgroup	negative	0.477306910822598
4	positive	outgroup	negative	0.525572295523123
4	positive	outgroup	negative	0.375395167339406
4	positive	ingroup	positive	0.295736574004791
4	positive	outgroup	positive	0.446570401096825
4	negative	outgroup	negative	0.387932036694197
4	positive	outgroup	positive	0.365685365274002
4	positive	outgroup	positive	0.411782216098567
4	negative	outgroup	positive	0.607011892342557
4	negative	ingroup	positive	0.261043624263766
4	negative	ingroup	positive	1.15510609700186
4	negative	outgroup	negative	0.323420302624653
4	positive	ingroup	positive	0.324152989054752
4	negative	outgroup	negative	0.422761453255013
4	negative	ingroup	positive	0.635166433378094
4	positive	ingroup	negative	0.705934448664682
4	negative	ingroup	positive	0.246399797062766
4	positive	ingroup	negative	0.333935843484369
4	negative	ingroup	negative	0.655846546527151
4	positive	outgroup	positive	0.473669212245603
4	positive	outgroup	negative	0.247110861262979
4	positive	outgroup	positive	0.521461008971333
4	positive	ingroup	positive	0.262849731163381
4	positive	outgroup	positive	0.357093989462515
4	positive	outgroup	positive	0.550070870216435
4	negative	outgroup	negative	0.428025059643201
4	positive	outgroup	positive	0.757156407963749
4	positive	outgroup	negative	0.349275198193056
4	negative	outgroup	negative	0.311455231553061
4	positive	outgroup	positive	0.552218056527949
4	positive	outgroup	positive	0.421098542684919
4	positive	ingroup	positive	0.44641625527081
4	positive	outgroup	negative	0.449004653394416
4	positive	outgroup	negative	0.256877687738254
4	positive	outgroup	positive	0.540650513739124
4	positive	ingroup	positive	0.284739355696872
4	positive	outgroup	positive	0.455660523148632
4	negative	outgroup	negative	0.270984060441992
4	positive	outgroup	negative	0.313334401164646
4	negative	outgroup	positive	0.56464464990659
4	positive	ingroup	positive	0.250550982694794
4	positive	outgroup	negative	0.248730154894271
4	negative	ingroup	negative	0.692602137312077
4	negative	outgroup	negative	0.274761052427798
4	positive	outgroup	positive	0.43486022501472
4	negative	outgroup	negative	0.316852821810028
4	positive	ingroup	positive	0.339242188186244
4	positive	ingroup	positive	0.356539937355359
4	positive	ingroup	positive	0.338776676579385
4	negative	ingroup	positive	0.303678248860545
4	positive	outgroup	negative	0.300751742312864
4	negative	outgroup	negative	0.266594435804581
4	negative	ingroup	positive	0.279645092400876
4	negative	outgroup	negative	0.256978236838256
4	negative	outgroup	positive	0.484411980377611
4	positive	ingroup	positive	0.254007882884071
4	negative	ingroup	positive	0.3203377129762
4	positive	ingroup	positive	0.254366929782169
4	negative	outgroup	negative	0.457620422058515
4	negative	ingroup	negative	0.427432945169137
4	negative	outgroup	negative	0.246189975773813
4	positive	outgroup	negative	0.250971922531205
4	positive	outgroup	negative	0.257268759156288
4	positive	outgroup	positive	0.643511273029757
4	negative	ingroup	positive	0.548560032997127
4	positive	ingroup	positive	0.260673994507437
4	negative	ingroup	negative	0.608535387069415
4	positive	ingroup	positive	0.260060492513392
4	negative	outgroup	positive	0.541048540930973
4	positive	outgroup	positive	0.367845458419854
4	negative	outgroup	negative	0.442581693502291
4	negative	ingroup	negative	0.342575703581379
4	positive	ingroup	positive	0.258580963064773
4	negative	ingroup	negative	0.325842989430691
4	negative	ingroup	positive	0.255218566062553
4	negative	outgroup	negative	0.259935617868554
4	positive	ingroup	positive	0.337581450231773
4	negative	outgroup	negative	0.311452215849465
4	negative	outgroup	positive	0.635662228848018
4	negative	outgroup	negative	0.281853166286511
4	positive	ingroup	positive	0.299970372251547
4	negative	outgroup	negative	0.245721960773942
4	positive	outgroup	negative	0.277768441047515
4	negative	ingroup	positive	0.571856350978925
4	positive	ingroup	positive	0.302433702058543
4	positive	outgroup	positive	0.425074240452199
4	positive	ingroup	negative	0.662899925621357
4	negative	outgroup	negative	0.291707243905999
4	negative	outgroup	negative	0.276632135421151
4	negative	ingroup	negative	0.440310997139465
4	negative	ingroup	negative	0.47036862443498
4	negative	outgroup	negative	0.308262403686362
4	positive	outgroup	negative	0.397994489731274
4	negative	outgroup	negative	0.331917390308996
4	positive	outgroup	positive	0.561638811497842
4	positive	outgroup	negative	0.35789790965141
4	negative	outgroup	negative	0.299039934577645
4	negative	ingroup	positive	0.250949916018349
4	positive	outgroup	negative	0.49163854770124
4	negative	ingroup	positive	0.244920143796312
4	positive	ingroup	negative	0.52170647652241
4	positive	outgroup	negative	0.268186935300175
4	positive	ingroup	positive	0.312654974128663
4	positive	ingroup	positive	0.413658245662334
4	negative	outgroup	negative	0.340148900224532
4	positive	outgroup	positive	0.367337086906976
4	negative	outgroup	positive	1.13006454760003
4	negative	outgroup	negative	0.244203375305456
4	negative	ingroup	positive	0.677975254868179
4	negative	ingroup	negative	0.54709046834415
4	negative	outgroup	negative	0.503879630081858
4	negative	outgroup	negative	0.325277061975511
4	negative	ingroup	negative	0.386867914358827
4	negative	outgroup	negative	0.333608081231991
4	negative	outgroup	negative	0.279328575572983
4	negative	outgroup	negative	0.332438500231403
4	positive	ingroup	negative	0.489007937482212
4	negative	ingroup	positive	0.60259115796577
4	positive	outgroup	positive	0.570343937430238
4	negative	ingroup	positive	0.24783797346423
4	negative	outgroup	positive	1.09375744396827
4	negative	outgroup	negative	0.711256679240367
4	positive	ingroup	negative	0.339147143394552
4	negative	outgroup	negative	0.691324455330756
4	negative	outgroup	negative	0.401916832620108
4	negative	outgroup	negative	0.43570815798641
4	negative	ingroup	positive	0.341116519291851
4	positive	outgroup	positive	0.311934637046471
4	positive	outgroup	negative	0.277044312470812
4	positive	outgroup	negative	0.329879379303706
4	negative	outgroup	negative	0.238351177928185
4	negative	outgroup	negative	0.439152005764352
4	negative	outgroup	negative	1.08562019779669
4	negative	ingroup	positive	0.303761300250908
4	positive	ingroup	positive	0.624461650972786
4	positive	outgroup	negative	0.359710857516892
4	positive	outgroup	negative	0.325591305435065
4	positive	outgroup	negative	0.346016585794617
4	negative	outgroup	negative	0.474662723309858
4	positive	ingroup	positive	0.371147489545714
4	negative	ingroup	negative	0.421515473609447
4	positive	ingroup	negative	0.57691242166463
4	positive	outgroup	positive	0.34192834092855
5	negative	outgroup	negative	0.423821756570199
5	negative	ingroup	negative	0.701623769016477
5	positive	outgroup	positive	0.391036988831456
5	negative	outgroup	negative	0.912908581385576
5	positive	outgroup	negative	0.352232001259561
5	negative	ingroup	negative	0.620197715065541
5	positive	outgroup	positive	0.587056545293013
5	negative	outgroup	negative	0.299303800022035
5	negative	outgroup	negative	0.342834677881019
5	positive	outgroup	negative	0.633559650758188
5	positive	ingroup	positive	0.423235590241619
5	positive	ingroup	negative	0.646357219129689
5	negative	outgroup	negative	0.739726666265614
5	positive	outgroup	positive	0.447639616331261
5	negative	ingroup	negative	0.537978968357059
5	negative	outgroup	negative	0.647713473615193
5	positive	outgroup	positive	0.415340101907884
5	positive	ingroup	positive	0.526915706082277
5	positive	outgroup	positive	0.604096645041245
5	negative	outgroup	negative	0.498122850736554
5	positive	ingroup	positive	0.5950631034533
5	negative	ingroup	positive	0.414674948644852
5	positive	ingroup	negative	0.52718613976214
5	positive	outgroup	positive	0.452082806339159
5	positive	outgroup	positive	0.504381230782222
5	negative	outgroup	negative	1.21424952464237
5	negative	ingroup	positive	0.420198537771457
5	negative	ingroup	negative	0.487715602701781
5	negative	outgroup	negative	0.35874782920476
5	positive	ingroup	positive	0.480832259753089
5	negative	outgroup	negative	0.590272336950127
5	negative	ingroup	negative	0.591040687537416
5	negative	outgroup	negative	0.33856540678486
5	positive	ingroup	positive	0.603391121528771
5	negative	ingroup	negative	0.610444633370718
5	positive	outgroup	positive	0.440049400913876
5	positive	ingroup	positive	0.344382743917759
5	positive	outgroup	positive	0.479513559442729
5	negative	ingroup	negative	0.470022704726721
5	positive	outgroup	negative	0.37151552106083
5	positive	ingroup	positive	0.35767939972842
5	negative	outgroup	negative	0.501886259039867
5	negative	outgroup	negative	0.32110950086377
5	positive	outgroup	positive	0.516339886357761
5	negative	ingroup	positive	0.394224753223064
5	positive	ingroup	positive	0.694485022451229
5	negative	outgroup	negative	0.354311950499762
5	positive	outgroup	negative	0.494133546564404
5	negative	ingroup	negative	0.486114320084485
5	positive	outgroup	negative	0.33695418169143
5	negative	outgroup	negative	0.4093568548272
5	negative	outgroup	negative	0.326510713358257
5	negative	ingroup	positive	0.320454082718404
5	positive	outgroup	positive	0.404936797412546
5	positive	outgroup	negative	0.446328282393246
5	negative	outgroup	negative	0.32927110023739
5	negative	outgroup	negative	0.404639144839761
5	negative	outgroup	negative	0.326352848049852
5	positive	ingroup	positive	0.320024060147474
5	positive	ingroup	positive	0.627173186023694
5	positive	ingroup	positive	0.362868113501102
5	negative	ingroup	positive	0.419352939483032
5	negative	outgroup	positive	0.822528537362008
5	negative	ingroup	positive	0.495119405690917
5	positive	ingroup	positive	0.325559069248592
5	positive	ingroup	positive	0.339914263183437
5	positive	ingroup	negative	0.48974798531291
5	positive	ingroup	negative	1.49832422083624
5	negative	ingroup	negative	0.419328365738143
5	negative	ingroup	negative	0.410995682689236
5	negative	ingroup	positive	0.459501759954067
5	positive	ingroup	positive	0.336288968429417
5	negative	outgroup	negative	0.325240048697864
5	positive	outgroup	negative	0.424915875130348
5	negative	ingroup	positive	0.997542175828359
5	positive	ingroup	positive	0.346909302917499
5	negative	ingroup	negative	0.430804602062974
5	positive	outgroup	negative	0.335255623772136
5	negative	ingroup	negative	0.493517143571732
5	negative	outgroup	negative	0.437211030913956
5	positive	outgroup	positive	1.39247009238457
5	positive	outgroup	negative	0.327585262471801
5	positive	outgroup	negative	0.385620066387012
5	positive	outgroup	positive	0.838152192252195
5	negative	ingroup	negative	0.489411932013456
5	positive	outgroup	negative	0.393591284875825
5	negative	ingroup	positive	0.337436430037483
5	negative	ingroup	negative	0.837874508056891
5	positive	outgroup	positive	0.555522338921756
5	positive	ingroup	negative	0.712956746140631
5	negative	outgroup	negative	0.605693752781307
5	negative	outgroup	negative	0.391778587423706
5	negative	ingroup	negative	1.11247239585298
5	negative	outgroup	negative	0.32452347144641
5	negative	outgroup	negative	0.461353807738161
5	negative	ingroup	negative	0.386356213218081
5	negative	ingroup	negative	0.438590765555574
5	positive	outgroup	positive	0.476545394785684
5	negative	outgroup	negative	0.368690454006216
5	positive	ingroup	positive	0.484960017793836
5	positive	outgroup	negative	0.463448160150628
5	positive	ingroup	positive	1.2640613816385
5	negative	outgroup	positive	0.789500168121394
5	positive	outgroup	positive	0.369989158076236
5	negative	outgroup	negative	0.477871390396515
5	negative	outgroup	negative	0.386319033876573
5	positive	outgroup	negative	0.362213466730553
5	positive	outgroup	negative	0.422013261580099
5	positive	ingroup	positive	0.32922437257002
5	negative	outgroup	negative	0.378768671120331
